age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,score,pre_total_duration,an_income,total_unknown
-0.7393889406091863,10,2,1,0,64196,1,1,0,27,7,121,1,669,0,0,3.0,0,706156,0
0.3117923120229502,9,1,1,0,52611,1,0,0,27,7,121,2,852,0,3,1.0,0,789165,1
0.1104680412018032,0,1,1,0,11438,1,0,0,27,7,345,2,795,0,3,2.0,0,160132,1
1.4006900789382812,1,1,3,0,24876,1,0,0,15,3,87,2,864,0,3,1.0,0,646776,2
-0.12649871178607022,1,1,1,0,33897,1,0,2,15,7,345,1,475,0,3,1.0,0,440661,2
0.4848102532382166,0,1,1,0,20636,0,0,0,14,4,158,4,579,0,3,2.0,0,330176,1
0.1104680412018032,1,1,1,0,-5241,1,0,0,12,0,87,1,764,1,0,1.0,87,-73374,0
1.4006900789382812,0,1,1,0,97315,0,0,0,9,5,826,2,343,0,3,2.0,0,2530190,1
0.6348810960771532,4,2,2,0,82772,0,0,0,12,4,248,1,235,2,2,2.0,496,1407124,0
-0.12649871178607022,4,2,2,0,29128,0,0,0,14,7,14,1,251,0,3,2.0,0,378664,1
0.6348810960771532,0,2,1,0,34492,1,0,0,7,4,43,2,638,0,3,2.0,0,586364,1
0.1104680412018032,4,1,1,0,5574,1,0,0,27,7,345,1,215,0,3,2.0,0,78036,1
0.6348810960771532,4,2,2,0,-4919,1,0,0,12,7,101,2,380,2,2,2.0,202,-83623,0
0.4848102532382166,4,1,2,0,86299,1,0,2,2,5,177,1,437,0,3,2.0,0,1380784,2
-1.1347606172417983,9,1,1,0,-3896,0,1,0,7,4,158,4,655,0,3,2.0,0,-38960,1
0.3117923120229502,7,1,1,0,32510,1,0,0,27,7,345,1,835,0,3,1.0,0,487650,1
0.3117923120229502,9,1,1,0,56992,1,0,0,28,3,101,1,668,0,0,1.0,0,854880,0
1.073329999817336,6,1,2,0,99109,1,1,2,16,7,658,2,428,0,3,0.0,0,2081289,2
-0.4069056250257715,7,2,1,0,53830,0,0,0,28,4,271,1,14,0,3,2.0,0,645960,1
-0.7393889406091863,1,1,1,0,41415,1,1,2,23,7,345,1,846,0,3,0.0,0,455565,2
-0.4069056250257715,9,2,1,0,34352,1,0,0,15,8,101,2,285,1,0,1.0,101,412224,0
1.4910527674134546,2,1,2,0,85777,1,1,0,8,1,177,2,689,0,3,0.0,0,2401756,1
1.5301166797035874,6,1,2,0,72320,0,0,0,28,4,271,3,287,0,3,2.0,0,2097280,1
1.225725007024941,1,1,1,0,38242,1,1,0,8,1,87,1,82,0,3,0.0,0,879566,1
1.4910527674134546,6,1,2,0,84676,0,0,0,7,4,43,2,225,0,3,2.0,0,2370928,1
-0.7393889406091863,1,0,1,0,85524,1,0,0,27,7,345,3,231,0,3,1.0,0,940764,1
-1.1347606172417983,4,2,1,0,2786,1,0,0,27,7,121,1,58,0,3,2.0,0,27860,1
1.225725007024941,0,1,1,0,41556,1,0,0,13,7,345,1,258,0,3,2.0,0,955788,1
1.1537896267623609,5,1,1,0,71185,1,0,0,13,7,101,1,107,2,0,3.0,202,1566070,0
0.1104680412018032,4,1,2,0,7409,1,0,0,27,7,345,1,503,0,3,2.0,0,103726,1
0.4848102532382166,4,1,2,0,60985,1,1,2,20,5,177,3,272,0,3,2.0,0,975760,2
-1.1347606172417983,9,1,1,0,100259,1,0,0,20,1,158,1,706,0,3,1.0,0,1002590,1
0.3117923120229502,5,1,1,0,86939,0,0,0,7,8,101,1,508,0,0,3.0,0,1304085,0
0.1104680412018032,7,2,1,0,11936,1,0,0,12,7,138,2,162,0,1,1.0,0,167104,0
-0.4069056250257715,4,1,2,0,10389,1,0,0,12,7,351,3,527,0,0,2.0,0,124668,0
0.6348810960771532,1,1,1,0,12771,1,0,2,15,7,152,2,254,0,3,1.0,0,217107,2
-0.12649871178607022,1,2,3,0,-305,1,0,2,15,7,152,1,198,0,3,1.0,0,-3965,3
-0.12649871178607022,4,1,2,0,85008,1,0,0,21,8,87,2,525,1,0,2.0,87,1105104,0
-0.7393889406091863,0,1,1,0,65658,0,0,0,4,2,158,2,125,0,3,2.0,0,722238,1
-0.7393889406091863,9,2,1,0,22958,1,0,0,18,8,97,1,490,0,3,1.0,0,252538,1
-0.7393889406091863,7,1,1,0,67730,0,1,2,16,7,152,1,209,0,3,2.0,0,745030,2
1.225725007024941,1,1,0,0,10740,1,1,0,18,8,158,1,606,0,3,0.0,0,247020,1
1.225725007024941,9,1,1,0,74595,0,0,0,4,1,158,4,222,0,3,2.0,0,1715685,1
0.6348810960771532,1,1,1,0,52534,1,0,0,3,5,1074,1,374,0,1,1.0,0,893078,0
1.5301166797035874,1,1,0,0,82941,1,0,0,7,4,271,4,463,0,3,1.0,0,2405289,1
1.7438373414103445,6,0,0,0,45087,0,1,0,7,4,14,3,169,0,3,2.0,0,1668219,1
-0.7393889406091863,0,2,1,0,31818,0,0,1,14,4,158,3,15,0,3,2.0,0,349998,1
1.225725007024941,10,0,1,0,101380,1,0,1,21,8,121,2,19,0,3,3.0,0,2331740,1
-0.7393889406091863,1,1,0,0,56054,1,0,0,20,0,523,2,508,0,1,1.0,0,616594,0
-1.1347606172417983,2,1,1,0,93679,1,0,0,27,7,345,2,324,0,3,1.0,0,936790,1
1.5301166797035874,0,1,2,0,48864,0,0,0,9,2,158,2,31,2,2,2.0,316,1417056,0
-0.7393889406091863,1,0,1,0,55263,1,0,0,18,1,14,2,97,0,3,1.0,0,607893,1
0.3117923120229502,9,1,1,0,63164,1,0,2,15,7,152,2,298,0,3,1.0,0,947460,2
-0.7393889406091863,0,2,1,0,-5088,1,0,2,16,7,152,3,578,0,3,2.0,0,-55968,2
0.1104680412018032,1,1,1,0,98585,1,0,0,8,7,345,1,16,0,3,1.0,0,1380190,1
-0.7393889406091863,6,1,2,0,13411,0,0,2,30,5,158,1,735,0,3,2.0,0,147521,2
-0.4069056250257715,4,2,2,0,17425,0,0,0,28,7,87,4,494,1,0,2.0,87,209100,0
1.4480777423497908,4,0,2,0,84611,1,0,2,23,7,67,2,143,0,3,2.0,0,2284497,2
-1.1347606172417983,9,1,2,0,31489,1,0,0,20,0,121,2,499,0,3,1.0,0,314890,1
0.1104680412018032,0,1,1,0,7048,0,0,0,2,5,64,2,150,0,3,2.0,0,98672,1
-0.7393889406091863,7,2,1,0,60260,1,0,2,16,7,755,3,241,0,3,1.0,0,662860,2
-0.4069056250257715,10,2,1,0,65123,0,0,0,26,8,158,1,215,0,3,3.0,0,781476,1
0.3117923120229502,9,1,0,0,14741,1,0,0,2,5,184,1,635,0,3,1.0,0,221115,1
-0.7393889406091863,0,2,1,0,35494,1,0,1,21,8,158,1,260,0,3,2.0,0,390434,1
0.3117923120229502,4,2,2,0,22499,1,0,1,3,2,14,4,324,0,3,2.0,0,337485,1
-0.12649871178607022,4,1,2,0,78329,0,0,2,20,5,67,1,27,0,3,2.0,0,1018277,2
0.3117923120229502,7,1,1,0,56251,1,0,0,27,7,345,1,117,0,3,1.0,0,843765,1
-1.1347606172417983,4,2,2,0,69933,1,0,0,8,0,351,3,576,0,0,2.0,0,699330,0
-1.6066327115718666,10,1,0,0,74357,0,0,0,17,8,158,1,406,0,3,3.0,0,669213,1
-0.4069056250257715,10,2,2,0,91610,0,0,0,28,8,101,2,798,0,1,3.0,0,1099320,0
-0.7393889406091863,1,1,1,0,78493,1,0,0,8,0,132,2,539,0,2,1.0,0,863423,0
0.6348810960771532,4,1,2,0,33547,0,0,0,8,1,158,1,431,0,3,2.0,0,570299,1
0.3117923120229502,4,1,2,0,4821,1,0,0,21,8,158,2,336,0,3,2.0,0,72315,1
1.225725007024941,0,1,1,0,24503,1,0,0,27,7,14,1,845,0,3,2.0,0,563569,1
0.1104680412018032,4,2,2,0,45479,1,0,0,12,7,1045,1,846,0,3,2.0,0,636706,1
-1.1347606172417983,7,1,1,0,34190,0,0,0,26,1,158,2,646,0,3,2.0,0,341900,1
1.5301166797035874,3,1,3,0,11077,0,0,0,2,5,177,3,523,0,3,2.0,0,321233,2
0.3117923120229502,1,1,1,0,60523,1,0,0,27,7,121,1,244,0,3,1.0,0,907845,1
0.3117923120229502,4,1,2,0,71258,1,0,0,8,0,87,2,234,1,0,2.0,87,1068870,0
0.6348810960771532,1,2,1,0,100726,1,0,2,16,7,245,1,35,0,3,1.0,0,1712342,2
-1.1347606172417983,0,2,1,0,24499,0,0,0,9,4,158,4,640,0,3,2.0,0,244990,1
-1.6066327115718666,5,1,1,0,98598,1,0,0,9,4,14,3,566,0,3,3.0,0,887382,1
-0.7393889406091863,9,2,1,0,31478,1,0,0,5,7,121,1,828,0,3,1.0,0,346258,1
-0.4069056250257715,0,2,1,0,2540,0,0,0,26,6,101,1,163,2,0,2.0,202,30480,0
-0.12649871178607022,4,1,2,0,88031,1,1,0,7,4,43,1,749,0,3,2.0,0,1144403,1
0.3117923120229502,4,1,2,0,91401,1,0,0,21,8,101,2,534,0,0,2.0,0,1371015,0
-1.6066327115718666,4,1,2,0,25952,1,0,0,28,4,158,3,670,0,3,2.0,0,233568,1
-0.7393889406091863,1,1,0,0,97221,1,0,2,16,7,246,1,135,0,3,1.0,0,1069431,2
-0.4069056250257715,0,2,1,0,46054,0,0,1,26,2,158,1,349,0,3,2.0,0,552648,1
0.6348810960771532,4,1,2,0,26846,0,1,0,7,4,14,3,334,0,3,2.0,0,456382,1
0.4848102532382166,3,1,0,0,94104,0,0,2,2,5,117,1,578,0,3,2.0,0,1505664,2
0.1104680412018032,1,0,1,0,101174,1,0,2,16,7,152,3,608,0,3,1.0,0,1416436,2
-0.4069056250257715,1,1,1,0,76161,1,0,0,7,4,271,4,601,0,3,1.0,0,913932,1
-0.12649871178607022,1,1,1,0,93304,1,0,0,4,1,158,1,605,0,3,1.0,0,1212952,1
-0.7393889406091863,6,2,2,0,5858,0,0,0,21,8,158,1,378,0,3,2.0,0,64438,1
-1.1347606172417983,1,2,1,0,76711,0,0,0,17,0,104,3,444,0,3,2.0,0,767110,1
-1.6066327115718666,1,1,1,0,53956,1,0,0,17,7,82,1,90,1,0,1.0,82,485604,0
-1.6066327115718666,9,1,1,0,37877,1,1,0,4,2,177,3,687,0,3,0.0,0,340893,1
-1.1347606172417983,9,1,1,0,34574,1,0,0,21,8,189,4,323,0,3,1.0,0,345740,1
1.3483076050756275,4,1,2,0,7222,1,0,0,2,5,43,3,466,0,3,2.0,0,180550,1
1.5301166797035874,6,1,2,0,29406,0,0,2,3,5,177,1,4,0,3,2.0,0,852774,2
1.6551356838702733,5,0,0,0,20420,0,0,0,12,8,101,3,845,0,0,3.0,0,673860,0
1.7438373414103445,5,1,1,0,77528,1,0,0,27,7,1045,1,527,0,3,3.0,0,2868536,1
-0.7393889406091863,1,2,1,0,76573,1,1,0,27,7,121,4,197,0,3,0.0,0,842303,1
0.4848102532382166,7,1,1,0,25471,1,1,0,8,1,158,2,271,0,3,0.0,0,407536,1
0.1104680412018032,4,2,2,0,35635,0,0,2,6,5,177,1,851,0,3,2.0,0,498890,2
-0.12649871178607022,1,1,0,0,27002,0,0,2,20,5,117,2,498,0,3,2.0,0,351026,2
1.225725007024941,0,2,1,0,23190,0,1,0,7,4,158,2,577,0,3,2.0,0,533370,1
0.983011478854769,1,1,0,0,52451,1,0,2,16,7,246,3,676,0,3,1.0,0,1049020,2
-0.4069056250257715,1,1,0,0,40228,1,0,0,3,2,101,2,600,0,0,1.0,0,482736,0
1.4910527674134546,10,2,2,0,93351,0,0,0,17,7,14,1,738,0,3,3.0,0,2613828,1
-1.1347606172417983,1,1,1,0,62970,0,0,0,13,8,158,2,787,0,3,2.0,0,629700,1
-0.4069056250257715,1,2,1,0,24412,1,0,0,18,8,121,1,398,0,3,1.0,0,292944,1
1.7438373414103445,1,1,0,0,60937,1,0,0,20,0,101,2,835,0,3,1.0,0,2254669,1
1.073329999817336,9,1,2,0,26339,1,1,0,8,4,52,4,239,0,3,0.0,0,553119,1
-1.1347606172417983,0,2,1,0,95094,1,0,0,21,8,79,1,714,0,3,2.0,0,950940,1
0.3117923120229502,7,0,1,0,20508,1,0,1,3,4,189,3,259,0,3,1.0,0,307620,1
0.6348810960771532,1,1,0,0,16828,1,0,0,27,7,345,3,449,0,3,1.0,0,286076,1
0.4848102532382166,1,1,1,0,40432,0,0,2,2,5,184,1,282,0,3,2.0,0,646912,2
-0.7393889406091863,1,1,0,0,-1032,1,1,0,7,4,158,2,497,0,3,0.0,0,-11352,1
-1.1347606172417983,8,2,3,0,-6361,0,0,0,17,7,177,3,495,0,3,3.0,0,-63610,2
-1.1347606172417983,9,1,1,0,-6639,1,0,0,27,7,121,2,165,0,3,1.0,0,-66390,1
0.983011478854769,1,2,1,0,26905,0,1,2,15,7,152,2,665,0,3,2.0,0,538100,2
-0.7393889406091863,1,2,1,0,9675,0,0,2,15,5,152,2,806,0,3,2.0,0,106425,2
0.4848102532382166,4,0,2,0,12652,0,0,0,21,8,48,3,359,0,3,2.0,0,202432,1
1.4480777423497908,7,1,1,0,100062,1,0,2,15,7,345,2,601,0,3,1.0,0,2701674,2
0.1104680412018032,4,1,1,0,91988,1,0,0,30,7,518,2,329,0,0,2.0,0,1287832,0
0.6348810960771532,4,1,2,0,94325,1,0,0,7,8,101,1,717,2,0,2.0,202,1603525,0
0.4848102532382166,1,0,1,0,42482,1,0,2,26,7,345,4,262,0,3,1.0,0,679712,2
0.1104680412018032,0,2,3,0,34488,1,0,2,15,7,345,1,207,0,3,2.0,0,482832,3
-0.7393889406091863,1,1,0,0,72649,0,0,1,18,1,158,1,673,0,3,2.0,0,799139,1
-0.12649871178607022,1,1,1,0,58063,1,0,2,15,7,345,3,410,0,3,1.0,0,754819,2
0.3117923120229502,9,2,1,0,55029,1,0,2,15,7,345,1,489,0,3,1.0,0,825435,2
-0.12649871178607022,3,1,0,0,32064,1,0,2,15,7,345,2,193,0,3,1.0,0,416832,2
-1.1347606172417983,7,2,1,0,85553,0,0,0,4,2,101,1,867,0,3,2.0,0,855530,1
-2.17224769187661,1,2,1,0,96063,0,0,0,7,4,271,2,189,0,3,2.0,0,768504,1
-0.4069056250257715,0,2,1,0,48768,0,0,0,28,7,101,1,61,1,0,2.0,101,585216,0
1.4006900789382812,1,1,1,0,70349,0,0,0,12,7,755,2,155,0,3,2.0,0,1829074,1
-1.6066327115718666,8,2,3,0,24094,0,0,1,22,1,158,2,584,0,3,3.0,0,216846,2
-1.1347606172417983,9,1,2,0,53336,0,0,0,17,0,87,1,38,0,3,2.0,0,533360,1
-0.4069056250257715,6,2,1,0,24113,1,0,1,3,8,101,1,651,1,0,1.0,101,289356,0
1.5981899045230636,0,1,1,0,4868,0,0,2,25,7,152,1,842,0,3,2.0,0,150908,2
-0.12649871178607022,1,2,1,0,33391,0,0,0,20,0,101,2,394,1,1,2.0,101,434083,0
0.3117923120229502,4,0,0,0,59626,0,0,2,2,7,245,1,662,0,3,2.0,0,894390,2
-0.12649871178607022,0,1,1,0,9371,1,1,2,15,7,345,2,179,0,3,2.0,0,121823,2
0.983011478854769,0,2,1,0,80122,0,1,2,20,5,117,2,684,0,3,2.0,0,1602440,2
0.8812218861054791,4,1,2,0,67674,0,0,2,20,5,1133,1,651,0,3,2.0,0,1285806,2
0.3117923120229502,1,1,1,0,1390,1,0,0,27,7,345,1,196,0,3,1.0,0,20850,1
-1.1347606172417983,6,1,2,0,94690,1,1,0,4,1,158,2,670,0,3,0.0,0,946900,1
0.1104680412018032,0,1,1,0,56181,1,0,0,27,7,345,1,0,0,3,2.0,0,786534,1
1.794066212896121,5,1,0,0,12466,0,0,0,27,7,121,3,34,0,3,3.0,0,498640,1
-1.1347606172417983,10,2,2,0,61574,0,0,0,4,1,158,1,622,0,3,3.0,0,615740,1
-0.7393889406091863,4,1,2,0,19972,0,1,0,18,1,158,3,158,0,3,2.0,0,219692,1
1.4910527674134546,4,1,2,0,23233,0,0,0,17,8,158,2,425,0,3,2.0,0,650524,1
0.1104680412018032,0,1,1,0,87650,1,0,0,27,7,345,2,796,0,3,2.0,0,1227100,1
-1.6066327115718666,4,2,2,0,18904,0,0,0,3,2,158,2,709,0,3,2.0,0,170136,1
-1.6066327115718666,8,2,3,0,2953,0,0,0,26,5,158,1,162,0,3,3.0,0,26577,2
0.6348810960771532,0,1,1,0,-75,0,0,0,13,4,158,2,459,0,3,2.0,0,-1275,1
0.3117923120229502,9,2,1,0,62692,1,0,2,26,7,345,2,37,0,3,1.0,0,940380,2
-0.4069056250257715,0,1,3,0,15137,1,0,0,11,2,101,1,170,0,0,2.0,0,181644,1
-1.1347606172417983,9,1,2,0,52109,1,1,0,8,4,271,3,73,0,3,0.0,0,521090,1
0.1104680412018032,1,1,1,0,46327,1,0,0,27,7,345,1,360,0,3,1.0,0,648578,1
0.1104680412018032,0,1,1,0,58179,1,0,0,27,7,345,1,367,0,3,2.0,0,814506,1
1.3483076050756275,9,0,0,0,37896,0,1,0,28,4,69,4,355,0,3,2.0,0,947400,1
-0.12649871178607022,1,1,1,0,55361,1,0,2,15,7,152,1,11,0,3,1.0,0,719693,2
1.5301166797035874,1,1,0,0,87807,0,1,0,14,4,158,3,481,0,3,2.0,0,2546403,1
-0.7393889406091863,1,1,0,0,81515,0,0,0,15,0,158,1,14,0,3,2.0,0,896665,1
-0.7393889406091863,9,1,1,0,63029,0,0,0,18,1,158,4,747,0,3,2.0,0,693319,1
-0.7393889406091863,6,0,0,0,-3620,1,0,1,6,2,101,2,3,0,0,1.0,0,-39820,0
0.3117923120229502,4,2,2,0,8302,0,0,2,15,7,658,1,529,2,3,2.0,1316,124530,2
0.4848102532382166,3,2,1,0,16055,1,0,0,18,1,158,1,304,0,3,1.0,0,256880,1
0.1104680412018032,1,2,1,0,51478,1,0,2,15,7,345,1,737,0,3,1.0,0,720692,2
-0.7393889406091863,0,2,1,0,18068,1,0,0,20,0,121,1,75,0,3,2.0,0,198748,1
-1.1347606172417983,9,2,1,0,76341,1,0,0,26,2,14,2,84,0,3,1.0,0,763410,1
0.6348810960771532,4,0,2,0,20420,0,0,0,14,4,177,2,56,0,3,2.0,0,347140,1
0.1104680412018032,9,1,1,0,90395,1,0,0,27,7,345,1,695,0,3,1.0,0,1265530,1
-2.8536048699595224,8,2,1,0,52055,0,0,0,30,5,177,2,170,0,3,3.0,0,364385,1
0.1104680412018032,0,1,1,0,72157,1,0,0,27,7,345,1,205,0,3,2.0,0,1010198,1
-0.4069056250257715,9,1,1,0,20805,1,0,0,30,7,126,1,112,0,3,1.0,0,249660,1
0.6348810960771532,1,1,1,0,98170,1,0,0,2,5,184,2,301,0,3,1.0,0,1668890,1
1.6551356838702733,9,1,1,0,15736,0,1,0,17,4,271,1,471,0,3,2.0,0,519288,1
0.1104680412018032,4,2,2,0,80038,1,0,2,16,7,121,1,10,0,3,2.0,0,1120532,2
-0.7393889406091863,2,2,2,0,40331,0,0,0,22,1,158,2,304,0,3,2.0,0,443641,1
0.1104680412018032,7,1,1,0,94548,1,0,2,11,7,658,2,33,0,3,1.0,0,1323672,2
-1.1347606172417983,4,1,2,0,16681,0,0,1,2,5,72,3,726,0,3,2.0,0,166810,1
-0.4069056250257715,6,2,1,0,33077,1,0,2,15,7,658,2,263,0,3,1.0,0,396924,2
-0.7393889406091863,10,2,2,0,86589,0,0,0,30,9,158,1,779,0,3,3.0,0,952479,1
0.6348810960771532,4,1,2,0,77970,1,0,0,27,7,345,1,649,0,3,2.0,0,1325490,1
0.3117923120229502,1,2,1,0,8380,1,0,0,6,7,351,3,823,0,0,1.0,0,125700,0
-0.4069056250257715,3,2,1,0,28341,0,0,0,17,0,177,1,148,0,3,2.0,0,340092,1
-0.12649871178607022,4,1,2,0,-1580,1,0,0,15,7,345,1,93,0,3,2.0,0,-20540,1
1.7438373414103445,5,1,0,0,92294,0,0,0,20,1,48,4,868,0,3,3.0,0,3414878,1
0.1104680412018032,9,1,1,0,44792,1,0,0,27,7,345,2,707,0,3,1.0,0,627088,1
-0.12649871178607022,9,1,1,0,38544,1,0,0,27,7,345,1,843,0,3,1.0,0,501072,1
1.4910527674134546,2,1,2,0,54021,1,0,0,21,8,14,4,738,0,3,1.0,0,1512588,1
-0.7393889406091863,0,1,2,0,58640,1,0,0,4,1,158,2,258,0,3,2.0,0,645040,1
1.4910527674134546,7,1,1,0,-1350,0,1,0,20,1,158,1,388,0,3,2.0,0,-37800,1
0.3117923120229502,7,2,3,0,55083,1,0,0,28,7,87,1,651,0,0,1.0,0,826245,1
-1.1347606172417983,7,2,1,0,7421,1,0,0,27,7,121,1,818,0,3,1.0,0,74210,1
-0.7393889406091863,1,2,1,0,24728,1,0,1,4,2,101,1,112,0,0,1.0,0,272008,0
-0.7393889406091863,7,1,1,0,83672,1,0,2,16,7,152,2,803,0,3,1.0,0,920392,2
-0.7393889406091863,1,1,1,0,48851,1,0,0,27,7,345,3,168,0,3,1.0,0,537361,1
0.4848102532382166,1,2,1,0,59165,0,1,0,28,4,69,4,448,0,3,2.0,0,946640,1
-1.1347606172417983,8,2,3,0,30119,0,0,2,16,7,152,1,306,0,3,3.0,0,301190,3
1.7438373414103445,9,1,2,0,12995,0,1,0,8,4,271,2,152,0,3,2.0,0,480815,1
-0.4069056250257715,0,1,1,0,84269,1,0,0,12,7,345,1,113,0,3,2.0,0,1011228,1
-0.7393889406091863,1,2,1,0,182,1,0,0,3,2,132,4,554,0,3,1.0,0,2002,1
1.7438373414103445,9,1,1,0,72105,1,0,2,16,7,345,1,520,0,3,1.0,0,2667885,2
-2.17224769187661,1,1,0,0,83946,0,0,2,20,5,64,3,259,0,3,2.0,0,671568,2
-0.4069056250257715,0,1,0,0,83117,1,1,0,18,8,427,1,20,0,0,2.0,0,997404,0
-1.6066327115718666,1,1,1,0,27372,1,0,0,27,7,345,1,39,0,3,1.0,0,246348,1
1.7438373414103445,6,1,1,0,65950,0,1,0,4,1,158,3,518,0,3,2.0,0,2440150,1
0.3117923120229502,1,1,0,0,96612,1,0,0,18,8,895,2,59,1,0,1.0,895,1449180,0
-0.7393889406091863,7,2,1,0,59294,1,0,2,26,7,658,1,119,0,3,1.0,0,652234,2
0.6348810960771532,4,1,2,0,68827,1,0,0,12,7,345,2,837,0,3,2.0,0,1170059,1
1.4006900789382812,10,0,1,0,17055,0,0,0,14,4,158,1,615,0,3,3.0,0,443430,1
-0.7393889406091863,9,1,1,0,65360,1,0,0,27,7,345,2,719,0,3,1.0,0,718960,1
1.1537896267623609,9,1,1,0,58571,1,0,0,6,8,87,2,444,0,0,1.0,0,1288562,0
-0.7393889406091863,4,0,2,0,47684,0,0,0,18,1,48,2,333,0,3,2.0,0,524524,1
1.4006900789382812,2,2,3,0,-6839,0,0,0,23,5,826,2,358,0,3,2.0,0,-177814,2
0.3117923120229502,1,1,1,0,43922,1,0,0,27,7,345,1,363,0,3,1.0,0,658830,1
0.1104680412018032,1,2,1,0,14336,1,1,2,16,7,152,1,104,0,3,0.0,0,200704,2
1.7785903969803873,5,1,1,0,2957,1,0,1,17,0,132,3,473,0,0,3.0,0,115323,0
-1.1347606172417983,0,1,2,0,99246,1,0,0,20,0,82,1,760,0,1,2.0,0,992460,0
-0.12649871178607022,1,1,0,0,36442,1,0,2,16,7,345,3,187,0,3,1.0,0,473746,2
-1.1347606172417983,4,1,2,0,85707,1,0,2,23,7,121,3,859,0,3,2.0,0,857070,2
0.1104680412018032,1,1,1,0,-3828,1,0,0,27,7,345,1,745,0,3,1.0,0,-53592,1
0.3117923120229502,9,1,1,0,44262,1,1,2,23,7,259,1,857,0,3,0.0,0,663930,2
-0.12649871178607022,4,1,2,0,7568,0,0,2,30,5,158,1,209,0,3,2.0,0,98384,2
-0.7393889406091863,7,1,1,0,39468,1,0,2,15,7,345,1,284,0,3,1.0,0,434148,2
-1.1347606172417983,3,2,1,0,95943,0,0,0,12,8,101,1,563,0,3,2.0,0,959430,1
-2.8536048699595224,9,2,3,0,69275,1,0,2,15,7,152,3,727,0,3,1.0,0,484925,3
1.5301166797035874,1,1,0,0,85211,0,0,0,17,2,101,2,591,1,0,2.0,101,2471119,0
0.3117923120229502,7,1,1,0,17770,1,0,2,15,7,152,1,428,0,3,1.0,0,266550,2
0.3117923120229502,4,1,2,0,61542,1,0,0,27,7,345,1,683,0,3,2.0,0,923130,1
0.8812218861054791,4,1,2,0,31717,0,0,0,28,1,177,2,238,0,3,2.0,0,602623,1
0.1104680412018032,3,2,1,0,15946,0,0,0,28,3,96,2,274,0,3,2.0,0,223244,1
-0.7393889406091863,7,2,1,0,46363,1,0,0,18,1,158,3,806,0,3,1.0,0,509993,1
-1.1347606172417983,6,2,1,0,65086,1,0,0,27,7,121,2,253,0,3,1.0,0,650860,1
0.6348810960771532,4,2,2,0,52897,1,0,2,16,7,152,1,699,0,3,2.0,0,899249,2
0.1104680412018032,7,2,1,0,33813,0,0,2,23,7,245,2,38,0,3,2.0,0,473382,2
0.3117923120229502,9,1,1,0,4905,1,0,0,27,7,345,1,370,0,3,1.0,0,73575,1
1.4910527674134546,10,1,3,0,1421,0,0,0,28,3,101,1,506,0,3,3.0,0,39788,2
0.1104680412018032,4,2,1,0,-1115,1,0,0,12,7,345,1,142,0,3,2.0,0,-15610,1
-1.6066327115718666,2,2,3,0,42182,0,0,0,13,4,158,1,572,0,3,2.0,0,379638,2
-1.1347606172417983,7,1,1,0,29270,1,1,0,17,0,101,3,307,0,3,0.0,0,292700,1
0.3117923120229502,4,2,2,0,71814,1,0,0,18,8,189,2,51,0,3,2.0,0,1077210,1
-1.1347606172417983,6,2,1,0,83181,0,0,0,9,1,443,2,337,0,3,2.0,0,831810,1
-1.6066327115718666,0,1,1,0,51924,0,1,0,20,4,158,1,864,0,3,2.0,0,467316,1
0.3117923120229502,9,2,1,0,31384,1,0,0,4,2,72,3,669,0,3,1.0,0,470760,1
0.6348810960771532,7,1,1,0,67512,1,0,2,6,5,117,1,854,0,3,1.0,0,1147704,2
-0.7393889406091863,9,1,2,0,70427,0,0,2,2,5,87,1,312,0,3,2.0,0,774697,2
1.4910527674134546,6,0,2,0,23793,0,1,0,8,1,158,2,554,0,3,2.0,0,666204,1
-0.7393889406091863,9,2,1,0,98246,1,0,2,23,7,259,2,724,0,3,1.0,0,1080706,2
-0.7393889406091863,9,2,2,0,17457,1,1,2,16,7,259,2,286,0,3,0.0,0,192027,2
-0.4069056250257715,0,2,1,0,32086,1,0,0,6,6,101,1,754,0,0,2.0,0,385032,0
-0.7393889406091863,1,2,1,0,59799,1,0,2,21,7,152,1,59,0,3,1.0,0,657789,2
-0.4069056250257715,2,2,1,0,88208,1,0,0,28,0,101,4,137,0,3,1.0,0,1058496,1
1.794066212896121,5,1,1,0,68994,0,0,0,26,7,291,2,663,0,3,3.0,0,2759760,1
0.4848102532382166,0,0,1,0,59218,0,0,2,2,5,177,2,234,0,3,2.0,0,947488,2
-0.4069056250257715,0,1,2,0,38807,1,0,2,8,7,152,1,523,0,3,2.0,0,465684,2
-0.12649871178607022,1,2,1,0,61845,0,0,0,2,5,826,2,420,0,1,2.0,0,803985,0
-1.6066327115718666,8,2,2,0,86230,0,0,0,9,0,101,1,760,0,0,3.0,0,776070,0
-0.4069056250257715,0,1,1,0,64849,0,0,0,18,1,158,1,392,0,3,2.0,0,778188,1
-0.12649871178607022,4,1,1,0,72593,0,0,0,27,7,1045,2,363,0,3,2.0,0,943709,1
-0.7393889406091863,7,1,1,0,24975,0,0,0,26,3,158,4,291,0,3,2.0,0,274725,1
0.1104680412018032,1,1,1,0,-563,1,0,0,27,7,345,1,178,0,3,1.0,0,-7882,1
0.4848102532382166,2,1,2,0,1172,1,0,1,12,5,177,1,192,0,3,1.0,0,18752,1
-1.1347606172417983,6,2,2,0,31782,0,0,1,14,2,158,2,368,0,3,2.0,0,317820,1
